Ano;Mês;"Código NCM";"Descrição NCM";Países;"Bloco Econômico";Via;"Valor FOB (US$)";"Quilograma Líquido"
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";AEREA;9268521;7198
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";MARITIMA;794727;900
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;101397;644
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;1540320;2427
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;210479;11267
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;1540320;2427
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;210479;11267
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;2137954;30868
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;1555436;31894
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;AEREA;73252;167
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";AEREA;73252;167
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;1584073;8530
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;1584073;8530
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;885521;4107
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";México;"América do Norte";AEREA;28203;121
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;29998;162
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;29998;162
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;1332831;2724
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;2511;280
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;2511;280
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;2778636;2679
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;MARITIMA;71848;2
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;432854;1770
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;RODOVIARIA;826414;2991
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;432854;1770
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";RODOVIARIA;826414;2991
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;13231201;8304
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Uruguai;"América do Sul";RODOVIARIA;5250;367
2019;08;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;5250;367
2019;07;29322000;Lactonas;Alemanha;Europa;AEREA;5326345;15052
2019;07;29322000;Lactonas;Alemanha;Europa;MARITIMA;239016;10265
2019;07;29322000;Lactonas;Alemanha;"União Europeia - UE";AEREA;5326345;15052
2019;07;29322000;Lactonas;Alemanha;"União Europeia - UE";MARITIMA;239016;10265
2019;07;29322000;Lactonas;Austrália;Oceania;AEREA;169;10
2019;07;29322000;Lactonas;Canadá;"América do Norte";AEREA;8843;0
2019;07;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";AEREA;2545664;3710
2019;07;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;3958374;624310
2019;07;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";RODOVIARIA;3500;500
2019;07;29322000;Lactonas;Eslováquia;Europa;AEREA;1553;1
2019;07;29322000;Lactonas;Eslováquia;"União Europeia - UE";AEREA;1553;1
2019;07;29322000;Lactonas;Espanha;Europa;AEREA;2442;190
2019;07;29322000;Lactonas;Espanha;Europa;MARITIMA;201653;16790
2019;07;29322000;Lactonas;Espanha;Europa;RODOVIARIA;3033;180
2019;07;29322000;Lactonas;Espanha;"União Europeia - UE";AEREA;2442;190
2019;07;29322000;Lactonas;Espanha;"União Europeia - UE";MARITIMA;201653;16790
2019;07;29322000;Lactonas;Espanha;"União Europeia - UE";RODOVIARIA;3033;180
2019;07;29322000;Lactonas;"Estados Unidos";"América do Norte";AEREA;253951;10503
2019;07;29322000;Lactonas;"Estados Unidos";"América do Norte";MARITIMA;241436;12407
2019;07;29322000;Lactonas;França;Europa;AEREA;9901;55
2019;07;29322000;Lactonas;França;Europa;MARITIMA;30388;20000
2019;07;29322000;Lactonas;França;"União Europeia - UE";AEREA;9901;55
2019;07;29322000;Lactonas;França;"União Europeia - UE";MARITIMA;30388;20000
2019;07;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;3164549;6133
2019;07;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;296184;61690
2019;07;29322000;Lactonas;Israel;"Oriente Médio";AEREA;2882;0
2019;07;29322000;Lactonas;Israel;"Oriente Médio";MARITIMA;2661;100
2019;07;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";AEREA;395;0
2019;07;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";MARITIMA;26388;540
2019;07;29322000;Lactonas;"Países Baixos (Holanda)";Europa;AEREA;13279;33
2019;07;29322000;Lactonas;"Países Baixos (Holanda)";"União Europeia - UE";AEREA;13279;33
2019;07;29322000;Lactonas;Polônia;Europa;AEREA;3072;1
2019;07;29322000;Lactonas;Polônia;"União Europeia - UE";AEREA;3072;1
2019;07;29322000;Lactonas;"Reino Unido";Europa;AEREA;1589;1
2019;07;29322000;Lactonas;Romênia;Europa;MARITIMA;20306;1510
2019;07;29322000;Lactonas;Romênia;"União Europeia - UE";MARITIMA;20306;1510
2019;07;29322000;Lactonas;Suécia;Europa;AEREA;12636;45
2019;07;29322000;Lactonas;Suécia;"União Europeia - UE";AEREA;12636;45
2019;07;29322000;Lactonas;Suíça;Europa;AEREA;63399;199
2019;07;29322000;Lactonas;Suíça;Europa;MARITIMA;43736;87
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;AEREA;8753;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";AEREA;8753;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Canadá;"América do Norte";AEREA;2315;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";AEREA;1242;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;1420;11
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Espanha;Europa;AEREA;28726;47
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Espanha;"União Europeia - UE";AEREA;28726;47
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Estados Unidos";"América do Norte";AEREA;35750;1
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;631060;1128
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;15278;250
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Israel;"Oriente Médio";AEREA;2348;1
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;75;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Suíça;Europa;AEREA;324;0
2019;07;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Suíça;Europa;MARITIMA;677;2
2019;07;30039069;"Medicamento contendo outros tiocompostos orgânicos, etc.exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;35000;200
2019;07;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;Europa;AEREA;973820;430
2019;07;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;"União Europeia - UE";AEREA;973820;430
2019;07;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;224582;20000
2019;07;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;267574;10646
2019;07;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;414476;29279
2019;07;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";Alemanha;Europa;MARITIMA;461145;7176
2019;07;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";Alemanha;"União Europeia - UE";MARITIMA;461145;7176
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;AEREA;436260;647
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;MARITIMA;5556602;19189
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";AEREA;436260;647
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";MARITIMA;5556602;19189
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";AEREA;257867;1294
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";RODOVIARIA;278510;17125
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;257867;1294
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;278510;17125
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Áustria;Europa;AEREA;149756;1984
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Áustria;"União Europeia - UE";AEREA;149756;1984
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;Europa;AEREA;518275;1184
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;"União Europeia - UE";AEREA;518275;1184
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;AEREA;202741;1000
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;MARITIMA;259439;1206
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";AEREA;202741;1000
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";MARITIMA;259439;1206
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";AEREA;151315;1366
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;2304854;10316
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;AEREA;18650;131
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;MARITIMA;87819;1487
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";AEREA;18650;131
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";MARITIMA;87819;1487
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;Europa;AEREA;183101;3710
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;"União Europeia - UE";AEREA;183101;3710
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;381416;3271
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;649753;17648
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Porto Rico";"América Central e Caribe";AEREA;3705;46
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;AEREA;45656;23
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;MARITIMA;68980;1437
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;3184437;2641
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;3184437;2641
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;AEREA;86525;247
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;MARITIMA;70262;2557
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";AEREA;73845;500
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";RODOVIARIA;57260;5974
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";AEREA;73845;500
2019;07;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;57260;5974
2019;07;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;MARITIMA;355017;3367
2019;07;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;AEREA;11171445;42687
2019;07;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;MARITIMA;5134690;30432
